Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Kenith,@keniith29,,1,1,,69,https://twitter.com/keniith29/status/1787278050415038679,https://twitter.com/keniith29,"Hola, Colon, hola Indios de la pinga, quiero decirles que esos 100.00 palos que les dieron? No les alcanzara para la quincena, listo, chao",5 may.,2024-05-06T00:27:47.000Z
JoinOfWeed,@Chuletaconculei,,5,48,5,4 mil,https://twitter.com/Chuletaconculei/status/1787264974328418752,https://twitter.com/Chuletaconculei,"Indios, colon, San Miguelito, todooossssss los odio fren",5 may.,2024-05-05T23:35:50.000Z
Quike,@quike1215,,,,,9,https://twitter.com/quike1215/status/1787553674052407724,https://twitter.com/quike1215,Y los de colon?  A pero se te hace fácil dice indios  por eso tenemos un país de mierda por personas como tú.,6 may.,2024-05-06T18:43:01.000Z
Rafaella Beatriz,@Rafaelabeaatriz,,,,,76,https://twitter.com/Rafaelabeaatriz/status/1787254535154491819,https://twitter.com/Rafaelabeaatriz,Fuckines indios miserables e ignorantes espero que se paren bonito a manifestarse cuando Mulino los haga comer mas mierda de la que ya comen,5 may.,2024-05-05T22:54:21.000Z
DrMocci,@DrMocci,,3,78,6,4 mil,https://twitter.com/DrMocci/status/1787280120798929297,https://twitter.com/DrMocci,Yo en esta época no me atrevería a decir “Indios brutos”,5 may.,2024-05-06T00:36:01.000Z
Emm,@EmmDG28,,,1,,27,https://twitter.com/EmmDG28/status/1787276793314996543,https://twitter.com/EmmDG28,"La próxima no hay que dejar que los indios de Veraguas y los de la comarca voten, igual los colonenses que se la cagaron!",5 may.,2024-05-06T00:22:48.000Z
Sher,@sherpty,,,4,,244,https://twitter.com/sherpty/status/1787291587132670159,https://twitter.com/sherpty,No son los Indios es la masa IGNORANTE de la capital el que hay Pa’ mi juega vivo!!,5 may.,2024-05-06T01:21:35.000Z
Gonzalo III,@GONZALO_0381,,,,,50,https://twitter.com/GONZALO_0381/status/1787317650193805599,https://twitter.com/GONZALO_0381,En fin INDIOS...,5 may.,2024-05-06T03:05:09.000Z
jen,@jlopm19,,,8,1,326,https://twitter.com/jlopm19/status/1787288383099687279,https://twitter.com/jlopm19,"Una vez quisieron funarme x algo que dije de Colón, no recuerdo que era, pero se lo merecen. Igual los indios xuxas de su madre. Tanto que los defendí cuando las protesta. Vuelvan a cerrar otra vez pa que los exploten.",5 may.,2024-05-06T01:08:51.000Z
Iga2716,@ISMAEL1627,,,,1,47,https://twitter.com/ISMAEL1627/status/1787260969351033299,https://twitter.com/ISMAEL1627,Por algo les dicen indios..,5 may.,2024-05-05T23:19:55.000Z
Astridalexa13,@astridalexa13,,,2,,126,https://twitter.com/astridalexa13/status/1787291513774391553,https://twitter.com/astridalexa13,Eres bien malo pero es verdad indios de la pinga,5 may.,2024-05-06T01:21:17.000Z
Cℝnǝli,@FmliaS,,,2,1,72,https://twitter.com/FmliaS/status/1787307171555705064,https://twitter.com/FmliaS,los Indios estan en la India......aprende español y luego llora,5 may.,2024-05-06T02:23:30.000Z
Al Filo de las Verdades,@AlFilo_RPC,,,,,16,https://twitter.com/AlFilo_RPC/status/1787641331197596143,https://twitter.com/AlFilo_RPC,Ojalá! Esos indios le dieron el voto,6 may.,2024-05-07T00:31:20.000Z
♡BTS⁷,@Jeikei2708,,,1,,13,https://twitter.com/Jeikei2708/status/1787269007520784405,https://twitter.com/Jeikei2708,"Felicidades brutos de mierda gano un dictador que ni si quiera fue a los debate ni tiene vicepresidente ni tiene propuesta y le chupa un huevo la ley. OJALA INVADAN ESTADO UNIDOS Y ARRASE CON TODO y se lleve el puto canal, principalmente eso indios hjp.Ya me tiene kbreadalos odio",5 may.,2024-05-05T23:51:51.000Z
Pablo Cención,@PabloCA1991,,,1,,86,https://twitter.com/PabloCA1991/status/1787870055495090672,https://twitter.com/PabloCA1991,Jajaja quien quiere guerra con los indios! Vamos con todo!,7 may.,2024-05-07T15:40:12.000Z
Edgar Vega,@vegapty85,,,,,36,https://twitter.com/vegapty85/status/1787296920836215153,https://twitter.com/vegapty85,Tíralo si ya vale verga esos cholos indios ignorantes de verga q no quieren nada bueno y menos la gente popular,5 may.,2024-05-06T01:42:46.000Z
♡BTS⁷,@Jeikei2708,,,1,,13,https://twitter.com/Jeikei2708/status/1787269007520784405,https://twitter.com/Jeikei2708,"Felicidades brutos de mierda gano un dictador que ni si quiera fue a los debate ni tiene vicepresidente ni tiene propuesta y le chupa un huevo la ley. OJALA INVADAN ESTADO UNIDOS Y ARRASE CON TODO y se lleve el puto canal, principalmente eso indios hjp.Ya me tiene kbreadalos odio",5 may.,2024-05-05T23:51:51.000Z
Pablo Cención,@PabloCA1991,,,1,,86,https://twitter.com/PabloCA1991/status/1787870055495090672,https://twitter.com/PabloCA1991,Jajaja quien quiere guerra con los indios! Vamos con todo!,7 may.,2024-05-07T15:40:12.000Z
Edgar Vega,@vegapty85,,,,,36,https://twitter.com/vegapty85/status/1787296920836215153,https://twitter.com/vegapty85,Tíralo si ya vale verga esos cholos indios ignorantes de verga q no quieren nada bueno y menos la gente popular,5 may.,2024-05-06T01:42:46.000Z
Fátima.,@Dianela_97,,,,,70,https://twitter.com/Dianela_97/status/1787273459350810936,https://twitter.com/Dianela_97,"Deben agregarle acido fólico al guaro pave si así se les quita la idiotez a ese poco de indios, como le dan de comer al que los golpea",5 may.,2024-05-06T00:09:33.000Z
El Messi,@avaldescarrera2,,1,2,1,37,https://twitter.com/avaldescarrera2/status/1786928951794831843,https://twitter.com/avaldescarrera2,"Sobre protestas en Bocas del Toro y en oriente Chiricano

Lo que no dicen por allí es que ciertas organizaciones o colectivos sociales y ciertos políticos PRD tras bastidores incitaban por los medios que tampoco se quedaban atras, a los indios que iban a perder derechos laborales",4 may.,2024-05-05T01:20:36.000Z
Gio,@Itsgio______,,,1,,28,https://twitter.com/Itsgio______/status/1787593843954614634,https://twitter.com/Itsgio______,"Después se preguntan porque les llaman despectivamente indios, sorry pero es la realidad.",6 may.,2024-05-06T21:22:38.000Z
María De Los Ángeles Estribí,@mariadlaeb15,,,,,37,https://twitter.com/mariadlaeb15/status/1787295675320791503,https://twitter.com/mariadlaeb15,Fkn gente bruta después LOS INDIOS Y SON LOS PRIMEROS CERRANDO CALLE Y PARA QUÉ????,5 may.,2024-05-06T01:37:50.000Z
K-Sun,@kamikaze19_,,,1,1,91,https://twitter.com/kamikaze19_/status/1787534097444638897,https://twitter.com/kamikaze19_,"Un negro hablando de indios, irónico no?",6 may.,2024-05-06T17:25:14.000Z
El Messi,@avaldescarrera2,,1,2,1,49,https://twitter.com/avaldescarrera2/status/1786929666902610328,https://twitter.com/avaldescarrera2,"Y los indios creyeron en esas supuestas pérdidas de derechos laborales

Pero lo que no dicen es que la ley chorizo le ponía bozal a los organizaciones sindicales #PorDecirloAsi porque se veían afectadas más bien por esta ley, no así los trabajadores",4 may.,2024-05-05T01:23:26.000Z
RHernandez,@RamonTirano,,,,,51,https://twitter.com/RamonTirano/status/1787212127826067466,https://twitter.com/RamonTirano,"No sean indios, anulada la papeleta de ejemplo uyyyy azoquen",5 may.,2024-05-05T20:05:50.000Z
hjw,@badbu1996,,,1,,251,https://twitter.com/badbu1996/status/1787285626519187629,https://twitter.com/badbu1996,"Indios PERO LA CAPITAL, COLON Y CHIRIQUI . DE QUE HABLAMOS",5 may.,2024-05-06T00:57:54.000Z
Emilio Saavedra,@emsaavedra1962,,,2,,76,https://twitter.com/emsaavedra1962/status/1787339347781427236,https://twitter.com/emsaavedra1962,Buen en Colón y Panamá oeste no hay indios,5 may.,2024-05-06T04:31:22.000Z
ismael reyes-CT,@ismael_reyesct,,,,,13,https://twitter.com/ismael_reyesct/status/1787390087992315973,https://twitter.com/ismael_reyesct,"la verdad que si que asco leer a esas bestias y lo peor es que me aparece siempre en mi fyp, sus aires de superioridad moral y peor ahora que perdieron, ya no dicen indios luchadores qué no dieron su brazo a torcer por el tema de la mina, ahora los llaman de las peores forma",6 may.,2024-05-06T07:52:59.000Z
José Alberto Gálvez,@xoj_21,,,,,32,https://twitter.com/xoj_21/status/1787254196187615708,https://twitter.com/xoj_21,No crean el PRD del dia uno se va poner hacer huelgas y pagarles los indios q se tiren con machetes.,5 may.,2024-05-05T22:53:00.000Z
♡BTS⁷,@Jeikei2708,,,,1,51,https://twitter.com/Jeikei2708/status/1787264733592113350,https://twitter.com/Jeikei2708,"Lo que votaron por mulino , sepa que es mana no les va permitir que proteste,  va quedar muerto y ciego.  y indios de la vergar ojalá les quinte su tierna y se extingan de una buena vez",5 may.,2024-05-05T23:34:52.000Z
Jahir Fussá ®,@JahirFussa,https://pbs.twimg.com/amplify_video_thumb/1788686772186001408/img/bbtZphzquu77gEAC.jpg,,,1,307,https://twitter.com/JahirFussa/status/1788715164478341327,https://twitter.com/JahirFussa,Los indios en este País hacen lo que les da la gana y ningún Gobierno les pone un STOP,9 may.,2024-05-09T23:38:22.000Z
꧁𝓟𝓪𝓽𝓱𝓸𝓵𝓸𝓰𝓲𝓬𝓪𝓵 𝓸𝓿𝓮𝓻𝓽𝓱𝓲𝓷𝓴𝓮𝓻,@avmc_,,,1,,68,https://twitter.com/avmc_/status/1787296025943650332,https://twitter.com/avmc_,"fkn cholos, chakalitos e indios de la pinga que por una bolsa de arroz, 80 palos y vivir sin luz o agua durante años, son capaces de apoyar a gente que los mantiene a punta de los impuestos de la gente trabajadora. MALDITOS PARÁSITOS",5 may.,2024-05-06T01:39:13.000Z
David Miranda,@13d_miranda784,,,,,16,https://twitter.com/13d_miranda784/status/1787386270378811623,https://twitter.com/13d_miranda784,"Los #LombiLovers creen que son iguales a Rubencito, ese si se puede ir a USA  a vivir tranquilo. Los demás disque: indios ignorantes, cholos brutos. No son mejor que nadie, perdieron el rumbo eso es todo, se hacen llamar clase media y trabajam de 8-5 de empleados de alguien más.",6 may.,2024-05-06T07:37:49.000Z
Jm,@its_josemiguel,,,,,33,https://twitter.com/its_josemiguel/status/1787256868051501413,https://twitter.com/its_josemiguel,Indios brutos de la pinga,5 may.,2024-05-05T23:03:37.000Z
